quarter,industry,industry_ret,market_ret,excess_ret,SMB_contrib,HML_contrib,MOM_contrib,alpha
2024Q4,计算机,0.007355924847826101,-0.008951840455016166,0.016307765302842267,0.0026923010840782294,-0.007754385772086601,0.10073286419808329,-0.07936301420723266
2024Q4,轻工制造,0.002197635041615668,-0.008951840455016166,0.011149475496631834,0.0026923010840782294,-0.007754385772086601,0.10073286419808329,-0.08452130401344309
2024Q4,通信,0.009573227445317736,-0.008951840455016166,0.018525067900333904,0.0026923010840782294,-0.007754385772086601,0.10073286419808329,-0.07714571160974101
2024Q4,钢铁,-0.026338524253226137,-0.008951840455016166,-0.01738668379820997,0.0026923010840782294,-0.007754385772086601,0.10073286419808329,-0.1130574633082849
2024Q4,银行,0.011157892340118098,-0.008951840455016166,0.020109732795134262,0.0026923010840782294,-0.007754385772086601,0.10073286419808329,-0.07556104671494066
2024Q4,非银金融,-0.013912130588721233,-0.008951840455016166,-0.004960290133705067,0.0026923010840782294,-0.007754385772086601,0.10073286419808329,-0.10063106964377999
2024Q4,食品饮料,0.0004639693795767651,-0.008951840455016166,0.009415809834592932,0.0026923010840782294,-0.007754385772086601,0.10073286419808329,-0.08625496967548199
2025Q1,交通运输,-0.008164548790810133,0.00043587941275829875,-0.008600428203568431,-7.212198944760047e-05,-0.0115849263762475,0.061281728154489096,-0.058225107992362427
2025Q1,传媒,-0.014042403852683202,0.00043587941275829875,-0.0144782832654415,-7.212198944760047e-05,-0.0115849263762475,0.061281728154489096,-0.06410296305423549
2025Q1,公用事业,-0.0089807647710244,0.00043587941275829875,-0.009416644183782697,-7.212198944760047e-05,-0.0115849263762475,0.061281728154489096,-0.05904132397257669
2025Q1,农林牧渔,-0.01578014373747943,0.00043587941275829875,-0.01621602315023773,-7.212198944760047e-05,-0.0115849263762475,0.061281728154489096,-0.06584070293903173
2025Q1,医药生物,0.0017543508324196655,0.00043587941275829875,0.0013184714196613667,-7.212198944760047e-05,-0.0115849263762475,0.061281728154489096,-0.048306208369132624
2025Q1,商贸零售,-0.037879157812537895,0.00043587941275829875,-0.038315037225296195,-7.212198944760047e-05,-0.0115849263762475,0.061281728154489096,-0.08793971701409019
2025Q1,国防军工,-0.003586523939218501,0.00043587941275829875,-0.0040224033519768,-7.212198944760047e-05,-0.0115849263762475,0.061281728154489096,-0.053647083140770796
2025Q1,基础化工,0.018695631839655797,0.00043587941275829875,0.018259752426897497,-7.212198944760047e-05,-0.0115849263762475,0.061281728154489096,-0.0313649273618965
2025Q1,家用电器,0.011587958360057564,0.00043587941275829875,0.011152078947299266,-7.212198944760047e-05,-0.0115849263762475,0.061281728154489096,-0.03847260084149473
2025Q1,建筑材料,-0.0089728849448138,0.00043587941275829875,-0.009408764357572099,-7.212198944760047e-05,-0.0115849263762475,0.061281728154489096,-0.05903344414636609
2025Q1,建筑装饰,-0.009581766087732332,0.00043587941275829875,-0.01001764550049063,-7.212198944760047e-05,-0.0115849263762475,0.061281728154489096,-0.05964232528928462
2025Q1,房地产,-0.016589607751104966,0.00043587941275829875,-0.017025487163863266,-7.212198944760047e-05,-0.0115849263762475,0.061281728154489096,-0.06665016695265726
2025Q1,有色金属,0.027978455863669798,0.00043587941275829875,0.0275425764509115,-7.212198944760047e-05,-0.0115849263762475,0.061281728154489096,-0.022082103337882495
2025Q1,机械设备,0.011271465588399867,0.00043587941275829875,0.010835586175641568,-7.212198944760047e-05,-0.0115849263762475,0.061281728154489096,-0.03878909361315243
2025Q1,汽车,0.0260102507694612,0.00043587941275829875,0.0255743713567029,-7.212198944760047e-05,-0.0115849263762475,0.061281728154489096,-0.024050308432091095
2025Q1,煤炭,-0.022822893716927372,0.00043587941275829875,-0.023258773129685672,-7.212198944760047e-05,-0.0115849263762475,0.061281728154489096,-0.07288345291847967
2025Q1,环保,0.0132985019040609,0.00043587941275829875,0.012862622491302602,-7.212198944760047e-05,-0.0115849263762475,0.061281728154489096,-0.03676205729749139
2025Q1,电力设备,0.0018561695246101667,0.00043587941275829875,0.0014202901118518679,-7.212198944760047e-05,-0.0115849263762475,0.061281728154489096,-0.04820438967694213
2025Q1,电子,-0.003515519226397768,0.00043587941275829875,-0.003951398639156067,-7.212198944760047e-05,-0.0115849263762475,0.061281728154489096,-0.053576078427950063
2025Q1,石油石化,-0.008066471237655868,0.00043587941275829875,-0.008502350650414166,-7.212198944760047e-05,-0.0115849263762475,0.061281728154489096,-0.05812703043920816
