month,year,month_num,industry,monthly_ret,monthly_vol,avg_daily_ret,med_pe,med_pb,total_mv,avg_turnover,avg_stock_count
2023-09-01,2023,9,环保,-0.019593846362305656,0.1352264580383555,-0.000954426759566967,23.7268,1.4165,37266356.6362,2.0087301885245905,60.95
2023-10-01,2023,10,环保,-0.02772331219474744,0.22846642083249769,-0.0015553479550654014,23.9152,1.4155,36740640.44010001,1.4176548682649996,60.64705882352941
2023-11-01,2023,11,环保,0.027337935330807417,0.09824117821117477,0.001244957181190631,24.4664,1.3363,37130587.3527,1.5696109513164431,60.86363636363637
2023-12-01,2023,12,环保,-0.030499932238008176,0.12946690808836106,-0.0014421510801505145,23.6346,1.3759,36184474.56640001,1.3511950273224043,60.904761904761905
2024-01-01,2024,1,环保,-0.13024309641172882,0.3420823599379905,-0.0060988060660617655,20.45035,1.221,33734394.1124,2.024153069003092,60.86363636363637
2024-02-01,2024,2,环保,0.008325660692126702,0.5314585069552389,0.0010822515348452243,19.2043,1.2239,34203864.0845,2.8777062396749105,58.13333333333333
2024-03-01,2024,3,环保,0.05611567121959604,0.22534695375963193,0.002699500596751644,21.39045,1.2447,35506082.5048,2.2835468151561704,61.714285714285715
2024-04-01,2024,4,环保,-0.0017804522875735085,0.3747819091075765,0.00017572953577982042,21.5823,1.2462499999999999,36769290.5187,2.246349040496835,60.35
2024-05-01,2024,5,环保,-0.017230617858823294,0.15352600548475898,-0.0008241705706991239,21.328850000000003,1.2889,36843825.01109999,1.6656258249603386,61.9
2024-06-01,2024,6,环保,-0.10680593468495336,0.29016050984527975,-0.005768165525041069,19.3215,1.232,34011987.1743,1.4820245456316625,61.73684210526316
2024-07-01,2024,7,环保,0.012464367651576103,0.2071690746111754,0.0006202394250018744,19.3887,1.215,34506653.2036,1.3704103458410934,61.56521739130435
2024-08-01,2024,8,环保,-0.058224602322276886,0.16606014654266607,-0.0026706060248962806,19.2395,1.1625,32254063.38520001,1.5553492844012553,61.54545454545455
2024-09-01,2024,9,环保,0.16521261076890648,0.37580650017096184,0.008337164144510288,17.0812,1.21465,26463136.926999997,1.7737520576747496,60.05263157894737
2024-10-01,2024,10,环保,0.06201470081933036,0.4513031769488224,0.0037340310434330675,24.27815,1.3414000000000001,40986262.219,3.583264156286112,59.22222222222222
2024-11-01,2024,11,环保,0.00224648075121614,0.2820534236874572,0.00025786678217615847,25.02365,1.34565,41398913.3755,3.2058642938361848,60.666666666666664
2024-12-01,2024,12,环保,-0.0682382274080392,0.25846557779227386,-0.0030794721924623635,23.6965,1.3106499999999999,40179472.0706,2.5658257578561927,61.63636363636363
2025-01-01,2025,1,环保,-0.012234533622530352,0.23886831492740684,-0.0005769540074646817,23.32125,1.264,39126428.427200004,1.712494534050179,62.0
2025-02-01,2025,2,环保,0.03827778441552532,0.19832584027263275,0.0021630324000688284,23.82495,1.28685,39843906.1131,2.201857915124273,61.166666666666664
2025-03-01,2025,3,环保,0.013852254919187734,0.15060046189315032,0.0006981201151652908,25.6403,1.3184,41880263.17690001,2.542446606782857,61.0
2025-04-01,2025,4,环保,0.014640871179151915,0.3383926199458779,0.000918362245128607,24.5487,1.3681,40906813.48860001,2.5243796915006116,59.80952380952381
2025-05-01,2025,5,环保,0.048070611838024746,0.15891308506807758,0.0025215748566272084,26.184150000000002,1.4827,44496445.72010001,2.5050168324102167,61.26315789473684
2025-06-01,2025,6,环保,0.008781543871097197,0.13966922456165287,0.00047409469756608084,26.7524,1.471,44572896.4943,2.524939213379164,61.8
2025-07-01,2025,7,环保,-0.006060538674099836,0.12174197874219539,-0.00023604069845820417,29.4122,1.59905,45024558.6608,2.680419153312027,61.43478260869565
2025-08-01,2025,8,环保,0.02681178689249264,0.1358336393655687,0.0012958596626921148,26.4805,1.6396,47563407.246,3.0915080958712005,61.23809523809524
2025-09-01,2025,9,环保,0.0004593150752016939,0.14922018603565682,6.30597889176273e-05,26.8734,1.5991,43492276.9128,2.984471602140081,61.22727272727273
2025-10-01,2025,10,环保,0.015612802578678142,0.1360810901698745,0.0009463342284377239,31.51765,1.7117,47459155.102299996,2.9716995721086343,61.35294117647059
2025-11-01,2025,11,环保,-0.009745750267843745,0.18420170260161065,-0.00042455642301824655,29.677,1.7226,46675425.5597,2.968299792834479,61.65
2025-12-01,2025,12,环保,-0.02553301312041234,0.13638621986727303,-0.0010886257385768626,29.1996,1.6709,46397064.2715,2.5115042348193963,61.30434782608695
2022-01-01,2022,1,电力设备,-0.12392782169490146,0.3068360908878439,-0.006760942928994901,41.785650000000004,3.3023,412991641.2441,2.6256437365671252,131.3684210526316
2022-02-01,2022,2,电力设备,0.03059673111477257,0.23921491834066086,0.001992301893394407,41.6977,3.3228,413929488.0542,2.285124784480811,133.875
2022-03-01,2022,3,电力设备,-0.11308244990120897,0.3269232632622107,-0.005000327624437762,37.546,2.8920500000000002,375994933.06790006,2.689289834894836,133.82608695652175
2022-04-01,2022,4,电力设备,-0.1869492891168376,0.4694680346833365,-0.010414790089405691,35.0648,2.3282,317161884.264,2.1559984151769207,133.3684210526316
2022-05-01,2022,5,电力设备,0.13609725776432624,0.2662766723144699,0.006872869156555321,37.3174,2.6812,352286392.46050006,2.859002999634341,136.26315789473685
2022-06-01,2022,6,电力设备,0.09573077876819025,0.29054879222928676,0.004523580371214287,40.9232,3.0181,428111469.87900007,4.315276238251969,137.85714285714286
2022-07-01,2022,7,电力设备,0.056313376682578964,0.2564612057330126,0.0027362478993137773,44.246,3.45235,453019735.27349997,5.168883495205187,139.0952380952381
2022-08-01,2022,8,电力设备,-0.09992041313015276,0.3661212492659058,-0.004308105885699229,38.131699999999995,2.8903,387411232.57839996,5.125376347056081,140.43478260869566
2022-09-01,2022,9,电力设备,-0.12224679031360597,0.29889072876715234,-0.006019296759819938,34.9251,2.5886,383795334.44490004,3.121864067937639,145.47619047619048
2022-10-01,2022,10,电力设备,0.04417902438998267,0.31954541686561083,0.0028962346902641723,36.4248,2.6993,376517453.72,3.3483411715382307,147.3125
2022-11-01,2022,11,电力设备,0.03382685699315591,0.2611984745205709,0.0016417663846695527,38.2565,2.8443,389758182.8872,3.1108209586787394,148.04545454545453
2022-12-01,2022,12,电力设备,-0.06958796689660984,0.23072814297986644,-0.003172867227007423,37.33525,2.5878,380195995.74369997,2.0894614458245373,150.3181818181818
2023-01-01,2023,1,电力设备,0.1114988182456722,0.15997011893526714,0.006675905110577622,41.95165,2.9094,426927106.74750006,2.868236366364187,150.625
2023-02-01,2023,2,电力设备,0.0006497018255069431,0.1613611551141783,8.201992867012324e-05,41.4414,3.0271,404628200.979,3.267964038727102,150.55
2023-03-01,2023,3,电力设备,-0.059116128685777536,0.18142017312338757,-0.0025829901785019422,39.8397,2.75935,388718365.3428,2.4310904915993556,151.47826086956522
2023-04-01,2023,4,电力设备,-0.054765613393987556,0.22091239541002,-0.00286816487291247,37.0074,2.6485,377061589.797,2.5024683433899115,150.52631578947367
2023-05-01,2023,5,电力设备,-0.01317122995412967,0.2276016651328932,-0.0005651895207906484,35.0534,2.73325,371007126.885,3.132731744483902,149.85
2023-06-01,2023,6,电力设备,0.009102437577411138,0.21274374555133918,0.0005384958888994449,38.5887,2.90545,383539752.72809994,3.1506388774226584,150.7
2023-07-01,2023,7,电力设备,-0.04708344969058609,0.15107483740630023,-0.0022506749329530814,35.3069,2.8281,374457743.1614,2.9450866515070775,151.0
2023-08-01,2023,8,电力设备,-0.08080919270798292,0.2078084816179741,-0.003575282424452367,31.843,2.49735,348429003.3156,1.9958044416941798,151.1304347826087
2023-09-01,2023,9,电力设备,-0.015382228071059045,0.17986059988501563,-0.0007137600739870477,32.1454,2.49985,327053160.60870004,1.4932938677268501,151.7
2023-10-01,2023,10,电力设备,-0.02925874891122393,0.21291332051759052,-0.0016602762689077303,30.2171,2.4457500000000003,306535628.7825,1.978235512289143,151.58823529411765
2023-11-01,2023,11,电力设备,0.02186126243034714,0.19048247455742245,0.0010521675906404848,30.9331,2.4976000000000003,294212768.2072,2.146618269141117,151.54545454545453
2023-12-01,2023,12,电力设备,0.00024938340479896404,0.21463960176654676,9.77514476208502e-05,29.8095,2.4425,291937423.0424,2.167660510570941,152.14285714285714
2024-01-01,2024,1,电力设备,-0.2044502502024529,0.31511252946492124,-0.010151019424907098,24.327350000000003,1.9486,254656945.66649997,2.5584871846805033,152.5
2024-02-01,2024,2,电力设备,0.0683243762578234,0.5419095132119026,0.004967348514192538,28.0719,1.9913,276883871.90430003,3.0484600460494127,146.33333333333334
2024-03-01,2024,3,电力设备,0.03368051824828178,0.3074107843273477,0.0017576087178909248,29.26095,2.1905,295589490.92490005,2.961522399772071,152.8095238095238
2024-04-01,2024,4,电力设备,-0.031145724721513335,0.3908440601053043,-0.0012923314848136713,31.5433,2.06585,296416358.86899996,2.5849387914746136,150.8
2024-05-01,2024,5,电力设备,0.0001612437769951125,0.1950720221799418,7.964836538378712e-05,32.0336,2.1438499999999996,297005289.4141,2.931632880079108,152.2
2024-06-01,2024,6,电力设备,-0.11333056766427407,0.28418345533148853,-0.006157508383085621,28.5704,1.9473,272006606.51549995,2.4969198519296794,152.1578947368421
2024-07-01,2024,7,电力设备,-0.03459768874804614,0.2603038402367797,-0.00140133630965309,29.42925,1.8591,273467179.13100004,2.3745759372936774,152.34782608695653
2024-08-01,2024,8,电力设备,-0.053041555226494674,0.23831111747727787,-0.0023666457000206583,29.0308,1.82135,267108325.36110005,2.048793415161994,153.1818181818182
2024-09-01,2024,9,电力设备,0.1852198529534006,0.4169836036360882,0.00930031541312169,34.1074,1.9626,138922880.3368,2.605115862916111,148.6315789473684
2024-10-01,2024,10,电力设备,0.031066972372743695,0.4743860773374966,0.002127808392346778,38.06755,2.4375,345133890.9861,4.700648998417383,144.05555555555554
2024-11-01,2024,11,电力设备,0.00515502908396126,0.34101115270116733,0.00046603618578086673,38.9087,2.41685,354792643.9039,4.680763241926928,152.57142857142858
