window_end_date,industry_a,industry_b,correlation
2022-08-02,机械设备,纺织服饰,0.7653169399347824
2022-08-02,机械设备,综合,0.54458986330899
2022-08-02,机械设备,美容护理,0.7213156889994118
2022-08-02,机械设备,计算机,0.8733556840802631
2022-08-02,机械设备,轻工制造,0.8298948679745202
2022-08-02,机械设备,通信,0.912309616663502
2022-08-02,机械设备,钢铁,0.6103523755837522
2022-08-02,机械设备,银行,0.19897718714617552
2022-08-02,机械设备,非银金融,0.48296329592030207
2022-08-02,机械设备,食品饮料,0.5905779015866293
2022-08-02,汽车,煤炭,0.2763838428100525
2022-08-02,汽车,环保,0.6127896103767234
2022-08-02,汽车,电力设备,0.7551416261769215
2022-08-02,汽车,电子,0.6612973917069954
2022-08-02,汽车,石油石化,0.3242531035917425
2022-08-02,汽车,社会服务,0.3634357919748244
2022-08-02,汽车,纺织服饰,0.4979553827268723
2022-08-02,汽车,综合,0.3002342458272591
2022-08-02,汽车,美容护理,0.43264629287379847
2022-08-02,汽车,计算机,0.6433228345331168
2022-08-02,汽车,轻工制造,0.5394436996835926
2022-08-02,汽车,通信,0.6639502904572608
2022-08-02,汽车,钢铁,0.5045952931466935
2022-08-02,汽车,银行,0.10415152101636961
2022-08-02,汽车,非银金融,0.4341907060667199
2022-08-02,汽车,食品饮料,0.3361152110928856
2022-08-02,煤炭,环保,0.2777474268705167
2022-08-02,煤炭,电力设备,0.15610101305426916
2022-08-02,煤炭,电子,0.13983095416377253
2022-08-02,煤炭,石油石化,0.767902743795272
2022-08-02,煤炭,社会服务,0.28341704814259217
2022-08-02,煤炭,纺织服饰,0.27765592725689087
2022-08-02,煤炭,综合,0.2982919267019573
2022-08-02,煤炭,美容护理,0.25204415035632843
2022-08-02,煤炭,计算机,0.239260932519985
2022-08-02,煤炭,轻工制造,0.2517298101413178
2022-08-02,煤炭,通信,0.20210768664112194
2022-08-02,煤炭,钢铁,0.5124831970950945
2022-08-02,煤炭,银行,0.43964958022349837
2022-08-02,煤炭,非银金融,0.48892396643966657
2022-08-02,煤炭,食品饮料,0.33098548970212616
2022-08-02,环保,电力设备,0.7020462602111126
2022-08-02,环保,电子,0.6549047459051855
2022-08-02,环保,石油石化,0.394314466056486
2022-08-02,环保,社会服务,0.5646317487314122
2022-08-02,环保,纺织服饰,0.758827332338992
2022-08-02,环保,综合,0.5378641765901263
2022-08-02,环保,美容护理,0.6268301179744006
2022-08-02,环保,计算机,0.7811259006412633
2022-08-02,环保,轻工制造,0.8079969031801774
2022-08-02,环保,通信,0.825118232943269
2022-08-02,环保,钢铁,0.6269537576431174
2022-08-02,环保,银行,0.28791833618753915
2022-08-02,环保,非银金融,0.5002881422018383
2022-08-02,环保,食品饮料,0.5717689668776678
2022-08-02,电力设备,电子,0.6987717476168491
2022-08-02,电力设备,石油石化,0.2965215057535113
2022-08-02,电力设备,社会服务,0.4944797370671537
2022-08-02,电力设备,纺织服饰,0.5399983005983113
2022-08-02,电力设备,综合,0.4065271662370566
2022-08-02,电力设备,美容护理,0.5805666306718609
2022-08-02,电力设备,计算机,0.6446662425491906
2022-08-02,电力设备,轻工制造,0.6534500861322657
2022-08-02,电力设备,通信,0.7291725469881838
2022-08-02,电力设备,钢铁,0.5032900545741985
2022-08-02,电力设备,银行,0.04687391607253977
2022-08-02,电力设备,非银金融,0.3641760100469338
2022-08-02,电力设备,食品饮料,0.5302148677050029
2022-08-02,电子,石油石化,0.2760863617358137
2022-08-02,电子,社会服务,0.5975829879758817
2022-08-02,电子,纺织服饰,0.6499739719290323
2022-08-02,电子,综合,0.4378910226511612
2022-08-02,电子,美容护理,0.6024306874547505
2022-08-02,电子,计算机,0.8351177519253165
2022-08-02,电子,轻工制造,0.7554408755706056
2022-08-02,电子,通信,0.8683440819847746
2022-08-02,电子,钢铁,0.48640940204012034
2022-08-02,电子,银行,0.14203831794484767
2022-08-02,电子,非银金融,0.4472816453042847
2022-08-02,电子,食品饮料,0.5954135583304615
2022-08-02,石油石化,社会服务,0.30866514476124085
2022-08-02,石油石化,纺织服饰,0.43178187687940783
2022-08-02,石油石化,综合,0.37529196511515944
2022-08-02,石油石化,美容护理,0.4332546284361262
2022-08-02,石油石化,计算机,0.42754586457526933
2022-08-02,石油石化,轻工制造,0.3878884827137291
2022-08-02,石油石化,通信,0.3653187553382718
2022-08-02,石油石化,钢铁,0.5858140312901396
2022-08-02,石油石化,银行,0.5293294954654415
2022-08-02,石油石化,非银金融,0.588183353700005
2022-08-02,石油石化,食品饮料,0.4236290142592644
2022-08-02,社会服务,纺织服饰,0.5671355415454858
2022-08-02,社会服务,综合,0.4589558824078496
2022-08-02,社会服务,美容护理,0.627994181334434
2022-08-02,社会服务,计算机,0.6222738908050858
2022-08-02,社会服务,轻工制造,0.7387693151202368
2022-08-02,社会服务,通信,0.6235812956315543
2022-08-02,社会服务,钢铁,0.3356212535372061
2022-08-02,社会服务,银行,0.23052837381516586
2022-08-02,社会服务,非银金融,0.3965971160301869
2022-08-02,社会服务,食品饮料,0.7071778476896229
2022-08-02,纺织服饰,综合,0.6777824260535777
2022-08-02,纺织服饰,美容护理,0.7432517611225409
2022-08-02,纺织服饰,计算机,0.8292121321801131
2022-08-02,纺织服饰,轻工制造,0.8805197670568927
2022-08-02,纺织服饰,通信,0.8008579654859851
2022-08-02,纺织服饰,钢铁,0.6548841966754587
2022-08-02,纺织服饰,银行,0.3761018611164079
2022-08-02,纺织服饰,非银金融,0.5723172550508449
2022-08-02,纺织服饰,食品饮料,0.6509038143079958
2022-08-02,综合,美容护理,0.5983170318580874
2022-08-02,综合,计算机,0.5634950118399487
2022-08-02,综合,轻工制造,0.6323512959406401
2022-08-02,综合,通信,0.5382417480087011
2022-08-02,综合,钢铁,0.5122128209898107
2022-08-02,综合,银行,0.3524304058250368
2022-08-02,综合,非银金融,0.4162879718712621
2022-08-02,综合,食品饮料,0.581217420754821
2022-08-02,美容护理,计算机,0.7238675333898715
2022-08-02,美容护理,轻工制造,0.7987549669988556
2022-08-02,美容护理,通信,0.711170771069513
2022-08-02,美容护理,钢铁,0.4844485974025173
2022-08-02,美容护理,银行,0.2759428844040427
2022-08-02,美容护理,非银金融,0.479828629276369
2022-08-02,美容护理,食品饮料,0.7491875759778839
2022-08-02,计算机,轻工制造,0.8780480213482288
2022-08-02,计算机,通信,0.926279239438837
2022-08-02,计算机,钢铁,0.6343150518240587
2022-08-02,计算机,银行,0.32409158810145067
2022-08-02,计算机,非银金融,0.5839726052205407
2022-08-02,计算机,食品饮料,0.6354757523411904
2022-08-02,轻工制造,通信,0.8627096692160733
2022-08-02,轻工制造,钢铁,0.5836360168228277
2022-08-02,轻工制造,银行,0.32569994552505305
2022-08-02,轻工制造,非银金融,0.5249471856687932
2022-08-02,轻工制造,食品饮料,0.7408214057626956
2022-08-02,通信,钢铁,0.5958907475059829
2022-08-02,通信,银行,0.1999624919008357
2022-08-02,通信,非银金融,0.4785084577271456
2022-08-02,通信,食品饮料,0.6090021064570862
2022-08-02,钢铁,银行,0.503128757369824
2022-08-02,钢铁,非银金融,0.6523240290723978
2022-08-02,钢铁,食品饮料,0.4432695986722436
2022-08-02,银行,非银金融,0.733798730964872
2022-08-02,银行,食品饮料,0.39640767864323523
2022-08-02,非银金融,食品饮料,0.5010383343097009
2022-08-30,交通运输,传媒,0.7220403666490328
2022-08-30,交通运输,公用事业,0.6571219276421107
2022-08-30,交通运输,农林牧渔,0.5421051603428907
2022-08-30,交通运输,医药生物,0.5466112270600961
2022-08-30,交通运输,商贸零售,0.8544562607754617
2022-08-30,交通运输,国防军工,0.2836857914457307
2022-08-30,交通运输,基础化工,0.576119981320189
2022-08-30,交通运输,家用电器,0.6176845536047398
2022-08-30,交通运输,建筑材料,0.733347129740047
2022-08-30,交通运输,建筑装饰,0.7887272400986013
2022-08-30,交通运输,房地产,0.6859270856805185
2022-08-30,交通运输,有色金属,0.5065064313401181
2022-08-30,交通运输,机械设备,0.5110889008942553
2022-08-30,交通运输,汽车,0.3697593822350695
2022-08-30,交通运输,煤炭,0.4811658715106566
2022-08-30,交通运输,环保,0.7138119832205169
2022-08-30,交通运输,电力设备,0.33791615311863493
2022-08-30,交通运输,电子,0.424176627536178
2022-08-30,交通运输,石油石化,0.5749460221332493
2022-08-30,交通运输,社会服务,0.5674760848763888
2022-08-30,交通运输,纺织服饰,0.699548587855223
2022-08-30,交通运输,综合,0.6605537628573355
2022-08-30,交通运输,美容护理,0.5839459108611318
2022-08-30,交通运输,计算机,0.58858339086383
2022-08-30,交通运输,轻工制造,0.7307385237848414
2022-08-30,交通运输,通信,0.5493640697621304
2022-08-30,交通运输,钢铁,0.6906014898949685
2022-08-30,交通运输,银行,0.5422563115814614
2022-08-30,交通运输,非银金融,0.6313461682174166
2022-08-30,交通运输,食品饮料,0.6450578129844928
2022-08-30,传媒,公用事业,0.44677701223131056
2022-08-30,传媒,农林牧渔,0.627442731822332
2022-08-30,传媒,医药生物,0.66477656205041
2022-08-30,传媒,商贸零售,0.8881240725127543
2022-08-30,传媒,国防军工,0.2952247244112177
2022-08-30,传媒,基础化工,0.5192466097419144
2022-08-30,传媒,家用电器,0.48592034458289596
2022-08-30,传媒,建筑材料,0.7321942571095088
2022-08-30,传媒,建筑装饰,0.7154573007121249
2022-08-30,传媒,房地产,0.6788724386877417
2022-08-30,传媒,有色金属,0.42506045269851545
2022-08-30,传媒,机械设备,0.48193167387248675
2022-08-30,传媒,汽车,0.28054435548334283
2022-08-30,传媒,煤炭,0.2276262910446643
2022-08-30,传媒,环保,0.6302565365475151
2022-08-30,传媒,电力设备,0.2778531555650495
2022-08-30,传媒,电子,0.5731121460893762
2022-08-30,传媒,石油石化,0.3561376730702351
2022-08-30,传媒,社会服务,0.7128932735882989
2022-08-30,传媒,纺织服饰,0.7510683339152143
2022-08-30,传媒,综合,0.6455899634104326
2022-08-30,传媒,美容护理,0.7017705620604868
2022-08-30,传媒,计算机,0.781428470306272
2022-08-30,传媒,轻工制造,0.867327102425469
2022-08-30,传媒,通信,0.6892827056060372
2022-08-30,传媒,钢铁,0.5586871372209704
2022-08-30,传媒,银行,0.44604402128287957
2022-08-30,传媒,非银金融,0.517621075241565
2022-08-30,传媒,食品饮料,0.6673831423507594
2022-08-30,公用事业,农林牧渔,0.5912610592192118
2022-08-30,公用事业,医药生物,0.40313437971190164
2022-08-30,公用事业,商贸零售,0.5821821968246648
2022-08-30,公用事业,国防军工,0.21418415844829425
2022-08-30,公用事业,基础化工,0.6197665035355393
2022-08-30,公用事业,家用电器,0.5926565629844835
2022-08-30,公用事业,建筑材料,0.640247676748818
2022-08-30,公用事业,建筑装饰,0.6865589884405271
2022-08-30,公用事业,房地产,0.4735159187020564
2022-08-30,公用事业,有色金属,0.5809770748803024
2022-08-30,公用事业,机械设备,0.5809903148508048
2022-08-30,公用事业,汽车,0.49122294055417165
2022-08-30,公用事业,煤炭,0.5381985043274193
2022-08-30,公用事业,环保,0.7407332220910652
2022-08-30,公用事业,电力设备,0.5917670416859403
2022-08-30,公用事业,电子,0.3207942760499625
2022-08-30,公用事业,石油石化,0.5794286314291779
2022-08-30,公用事业,社会服务,0.39568792149174314
2022-08-30,公用事业,纺织服饰,0.6190993932675037
2022-08-30,公用事业,综合,0.5852266219748639
2022-08-30,公用事业,美容护理,0.38745131113704123
2022-08-30,公用事业,计算机,0.4389802789218856
2022-08-30,公用事业,轻工制造,0.551928078395125
2022-08-30,公用事业,通信,0.4248765012884763
2022-08-30,公用事业,钢铁,0.7191234276725237
2022-08-30,公用事业,银行,0.3700905387202189
2022-08-30,公用事业,非银金融,0.4938322770759568
2022-08-30,公用事业,食品饮料,0.44831867104479806
2022-08-30,农林牧渔,医药生物,0.6111432968728527
2022-08-30,农林牧渔,商贸零售,0.6352957963079812
2022-08-30,农林牧渔,国防军工,0.22931839583423694
2022-08-30,农林牧渔,基础化工,0.5485214293767672
2022-08-30,农林牧渔,家用电器,0.4529104085013439
2022-08-30,农林牧渔,建筑材料,0.5776539560168095
2022-08-30,农林牧渔,建筑装饰,0.48635660035029316
2022-08-30,农林牧渔,房地产,0.40501388198575494
2022-08-30,农林牧渔,有色金属,0.5244252107010754
2022-08-30,农林牧渔,机械设备,0.4431181539515536
2022-08-30,农林牧渔,汽车,0.33367229269678467
2022-08-30,农林牧渔,煤炭,0.2060152777865835
2022-08-30,农林牧渔,环保,0.5794711008792551
2022-08-30,农林牧渔,电力设备,0.3972080407048631
2022-08-30,农林牧渔,电子,0.2698899570542418
2022-08-30,农林牧渔,石油石化,0.34815044700577574
2022-08-30,农林牧渔,社会服务,0.4106856393412774
2022-08-30,农林牧渔,纺织服饰,0.5494684558622164
2022-08-30,农林牧渔,综合,0.46222541411038115
2022-08-30,农林牧渔,美容护理,0.5683099894432584
2022-08-30,农林牧渔,计算机,0.47769671159074895
2022-08-30,农林牧渔,轻工制造,0.6406355978015332
2022-08-30,农林牧渔,通信,0.3937996317748006
2022-08-30,农林牧渔,钢铁,0.4480176423668762
2022-08-30,农林牧渔,银行,0.2605456799265222
2022-08-30,农林牧渔,非银金融,0.3324892266135299
2022-08-30,农林牧渔,食品饮料,0.5634941112907798
2022-08-30,医药生物,商贸零售,0.7028426093313828
2022-08-30,医药生物,国防军工,0.48803495931286156
2022-08-30,医药生物,基础化工,0.6104324258678429
2022-08-30,医药生物,家用电器,0.6176092477931674
2022-08-30,医药生物,建筑材料,0.6633237774744366
2022-08-30,医药生物,建筑装饰,0.5059097316662008
2022-08-30,医药生物,房地产,0.41115832607296754
2022-08-30,医药生物,有色金属,0.5027312596947504
2022-08-30,医药生物,机械设备,0.5510414617120409
2022-08-30,医药生物,汽车,0.3335354005032139
2022-08-30,医药生物,煤炭,0.043713538174162465
2022-08-30,医药生物,环保,0.5580727862411073
2022-08-30,医药生物,电力设备,0.41333122823622603
2022-08-30,医药生物,电子,0.6026322661631678
2022-08-30,医药生物,石油石化,0.1709203468889819
2022-08-30,医药生物,社会服务,0.5645323182263565
2022-08-30,医药生物,纺织服饰,0.7200230645396739
2022-08-30,医药生物,综合,0.5414635245369158
2022-08-30,医药生物,美容护理,0.7450817174183376
2022-08-30,医药生物,计算机,0.6905427288909722
2022-08-30,医药生物,轻工制造,0.7565108314934519
2022-08-30,医药生物,通信,0.6241961258361977
2022-08-30,医药生物,钢铁,0.4022512934766496
2022-08-30,医药生物,银行,0.25535059549630584
2022-08-30,医药生物,非银金融,0.37549892173601385
2022-08-30,医药生物,食品饮料,0.7116172836860876
2022-08-30,商贸零售,国防军工,0.36997235189924155
2022-08-30,商贸零售,基础化工,0.6324370742592054
2022-08-30,商贸零售,家用电器,0.6565580738540034
2022-08-30,商贸零售,建筑材料,0.8513792397274894
2022-08-30,商贸零售,建筑装饰,0.8214220379304061
2022-08-30,商贸零售,房地产,0.743950653251215
2022-08-30,商贸零售,有色金属,0.5553513485056659
2022-08-30,商贸零售,机械设备,0.5685620111316645
2022-08-30,商贸零售,汽车,0.39464441663465294
2022-08-30,商贸零售,煤炭,0.3298429720027152
2022-08-30,商贸零售,环保,0.7453740545154243
2022-08-30,商贸零售,电力设备,0.3717705304391492
2022-08-30,商贸零售,电子,0.5877338922245103
2022-08-30,商贸零售,石油石化,0.42702158355283104
2022-08-30,商贸零售,社会服务,0.6638809520411848
2022-08-30,商贸零售,纺织服饰,0.8246716821721997
2022-08-30,商贸零售,综合,0.7088381864760136
2022-08-30,商贸零售,美容护理,0.7094020575875297
2022-08-30,商贸零售,计算机,0.7561738668871686
2022-08-30,商贸零售,轻工制造,0.8949396068739862
2022-08-30,商贸零售,通信,0.6966715728458747
2022-08-30,商贸零售,钢铁,0.6725977965650779
2022-08-30,商贸零售,银行,0.5283535836651491
2022-08-30,商贸零售,非银金融,0.5883349432926157
2022-08-30,商贸零售,食品饮料,0.7595815328125639
2022-08-30,国防军工,基础化工,0.6233376436697676
2022-08-30,国防军工,家用电器,0.6185315446120069
2022-08-30,国防军工,建筑材料,0.4802883937101909
2022-08-30,国防军工,建筑装饰,0.2777124191802757
2022-08-30,国防军工,房地产,0.12404899378869202
2022-08-30,国防军工,有色金属,0.6398020700982919
2022-08-30,国防军工,机械设备,0.6928837107209334
2022-08-30,国防军工,汽车,0.6241647763018476
2022-08-30,国防军工,煤炭,0.07425157784137051
2022-08-30,国防军工,环保,0.4145039296400412
2022-08-30,国防军工,电力设备,0.6130945193362556
2022-08-30,国防军工,电子,0.6820924267871445
2022-08-30,国防军工,石油石化,0.1429743042070057
2022-08-30,国防军工,社会服务,0.3428909810749906
2022-08-30,国防军工,纺织服饰,0.45496415130312623
2022-08-30,国防军工,综合,0.3379107555864841
2022-08-30,国防军工,美容护理,0.4420959500298969
2022-08-30,国防军工,计算机,0.5898232070528114
2022-08-30,国防军工,轻工制造,0.48311354248666866
2022-08-30,国防军工,通信,0.6614026542304927
2022-08-30,国防军工,钢铁,0.34793729496811426
2022-08-30,国防军工,银行,0.017924488114976104
2022-08-30,国防军工,非银金融,0.20762546536674223
2022-08-30,国防军工,食品饮料,0.31865037642588484
2022-08-30,基础化工,家用电器,0.7674252501061563
2022-08-30,基础化工,建筑材料,0.7456612728826595
2022-08-30,基础化工,建筑装饰,0.594824890836442
2022-08-30,基础化工,房地产,0.34933468536758494
2022-08-30,基础化工,有色金属,0.9003599385832827
2022-08-30,基础化工,机械设备,0.8196999081515757
2022-08-30,基础化工,汽车,0.7137209969909623
2022-08-30,基础化工,煤炭,0.47759804305110237
2022-08-30,基础化工,环保,0.6816103534872301
2022-08-30,基础化工,电力设备,0.7333510418219227
2022-08-30,基础化工,电子,0.6732810818623299
2022-08-30,基础化工,石油石化,0.5412626313721618
2022-08-30,基础化工,社会服务,0.46849666823956226
2022-08-30,基础化工,纺织服饰,0.7370460275053295
2022-08-30,基础化工,综合,0.5973024243815117
2022-08-30,基础化工,美容护理,0.6017086486184494
2022-08-30,基础化工,计算机,0.7096668880407081
2022-08-30,基础化工,轻工制造,0.703173802954792
2022-08-30,基础化工,通信,0.7490413508875525
2022-08-30,基础化工,钢铁,0.6456727480298019
2022-08-30,基础化工,银行,0.19296271504511278
2022-08-30,基础化工,非银金融,0.40580766933604634
2022-08-30,基础化工,食品饮料,0.6074332260358559
2022-08-30,家用电器,建筑材料,0.7498818030064276
2022-08-30,家用电器,建筑装饰,0.6485759861383115
2022-08-30,家用电器,房地产,0.429421012674912
2022-08-30,家用电器,有色金属,0.6993123756164964
2022-08-30,家用电器,机械设备,0.8271542032422878
2022-08-30,家用电器,汽车,0.6813077466299589
2022-08-30,家用电器,煤炭,0.17358113612018627
2022-08-30,家用电器,环保,0.6886409438890763
2022-08-30,家用电器,电力设备,0.7345103357488524
2022-08-30,家用电器,电子,0.7023230263934255
2022-08-30,家用电器,石油石化,0.3280646481660816
2022-08-30,家用电器,社会服务,0.5108915739405121
2022-08-30,家用电器,纺织服饰,0.6960531525106345
2022-08-30,家用电器,综合,0.5259621934450315
2022-08-30,家用电器,美容护理,0.5887774560187659
2022-08-30,家用电器,计算机,0.6722981529959385
2022-08-30,家用电器,轻工制造,0.7359604411742163
2022-08-30,家用电器,通信,0.7423926575443968
2022-08-30,家用电器,钢铁,0.5372545192836883
2022-08-30,家用电器,银行,0.24445085938174746
2022-08-30,家用电器,非银金融,0.45326069725404305
2022-08-30,家用电器,食品饮料,0.588790912668592
2022-08-30,建筑材料,建筑装饰,0.8531056363714543
2022-08-30,建筑材料,房地产,0.7423790868362855
2022-08-30,建筑材料,有色金属,0.6476139519986787
2022-08-30,建筑材料,机械设备,0.6931235947265232
2022-08-30,建筑材料,汽车,0.48149534172818864
2022-08-30,建筑材料,煤炭,0.318584209490762
2022-08-30,建筑材料,环保,0.7701083730049222
2022-08-30,建筑材料,电力设备,0.5437373901689159
2022-08-30,建筑材料,电子,0.592126850243415
2022-08-30,建筑材料,石油石化,0.3589914697335234
2022-08-30,建筑材料,社会服务,0.625689975993098
2022-08-30,建筑材料,纺织服饰,0.8088813219073686
2022-08-30,建筑材料,综合,0.7017900280279463
2022-08-30,建筑材料,美容护理,0.6482449044459674
2022-08-30,建筑材料,计算机,0.7432176115764324
2022-08-30,建筑材料,轻工制造,0.8677489780603143
2022-08-30,建筑材料,通信,0.6914995235041315
2022-08-30,建筑材料,钢铁,0.7157973813828682
2022-08-30,建筑材料,银行,0.44946186486499157
2022-08-30,建筑材料,非银金融,0.559692678435317
2022-08-30,建筑材料,食品饮料,0.7434724680694385
2022-08-30,建筑装饰,房地产,0.8404973604950715
2022-08-30,建筑装饰,有色金属,0.4671280469749238
2022-08-30,建筑装饰,机械设备,0.5854628805527217
2022-08-30,建筑装饰,汽车,0.3326284579780166
2022-08-30,建筑装饰,煤炭,0.3826180946503435
2022-08-30,建筑装饰,环保,0.753415600923708
2022-08-30,建筑装饰,电力设备,0.40949198829521133
2022-08-30,建筑装饰,电子,0.46816099484711915
2022-08-30,建筑装饰,石油石化,0.48989666844684443
2022-08-30,建筑装饰,社会服务,0.5237938580876071
2022-08-30,建筑装饰,纺织服饰,0.7587664030396897
2022-08-30,建筑装饰,综合,0.7287003565686541
2022-08-30,建筑装饰,美容护理,0.5522968671230023
2022-08-30,建筑装饰,计算机,0.6412792284277832
2022-08-30,建筑装饰,轻工制造,0.7859444817458371
2022-08-30,建筑装饰,通信,0.6034894658734932
2022-08-30,建筑装饰,钢铁,0.7509708556576495
2022-08-30,建筑装饰,银行,0.5458525435770543
2022-08-30,建筑装饰,非银金融,0.578920037973504
2022-08-30,建筑装饰,食品饮料,0.5558561722004007
2022-08-30,房地产,有色金属,0.24383225654945703
2022-08-30,房地产,机械设备,0.32814746341560175
2022-08-30,房地产,汽车,0.13675053677125376
2022-08-30,房地产,煤炭,0.26615547282258634
2022-08-30,房地产,环保,0.5607521376591066
2022-08-30,房地产,电力设备,0.14812240314040148
2022-08-30,房地产,电子,0.31205877429018153
2022-08-30,房地产,石油石化,0.37002890716078923
2022-08-30,房地产,社会服务,0.4411597097586433
2022-08-30,房地产,纺织服饰,0.6325495780377398
2022-08-30,房地产,综合,0.6295004086022368
2022-08-30,房地产,美容护理,0.4915852749178975
2022-08-30,房地产,计算机,0.5439456816852705
2022-08-30,房地产,轻工制造,0.696433108539135
2022-08-30,房地产,通信,0.42648890424214536
2022-08-30,房地产,钢铁,0.6242398040828603
2022-08-30,房地产,银行,0.6149272815694243
2022-08-30,房地产,非银金融,0.6028509593685595
2022-08-30,房地产,食品饮料,0.4969085773110478
2022-08-30,有色金属,机械设备,0.7667134674796772
2022-08-30,有色金属,汽车,0.7854970619585022
2022-08-30,有色金属,煤炭,0.47740743883986475
2022-08-30,有色金属,环保,0.6035848379024009
2022-08-30,有色金属,电力设备,0.7174623881015899
2022-08-30,有色金属,电子,0.5969363357842272
2022-08-30,有色金属,石油石化,0.5090206770187833
2022-08-30,有色金属,社会服务,0.3902430492461606
2022-08-30,有色金属,纺织服饰,0.6076584664180793
2022-08-30,有色金属,综合,0.4948354027582337
2022-08-30,有色金属,美容护理,0.5015858362064606
2022-08-30,有色金属,计算机,0.6315556106627224
2022-08-30,有色金属,轻工制造,0.5867336649330148
2022-08-30,有色金属,通信,0.6765638900668794
2022-08-30,有色金属,钢铁,0.6300066469529947
2022-08-30,有色金属,银行,0.18361244008867672
2022-08-30,有色金属,非银金融,0.3596073121769166
2022-08-30,有色金属,食品饮料,0.5219953979460231
2022-08-30,机械设备,汽车,0.8308076723918776
2022-08-30,机械设备,煤炭,0.24112317179167633
2022-08-30,机械设备,环保,0.7091591141672865
2022-08-30,机械设备,电力设备,0.8514540009490861
2022-08-30,机械设备,电子,0.7713797596673134
2022-08-30,机械设备,石油石化,0.348980242551163
2022-08-30,机械设备,社会服务,0.4450474141578063
2022-08-30,机械设备,纺织服饰,0.728343802861381
2022-08-30,机械设备,综合,0.576984929590868
2022-08-30,机械设备,美容护理,0.5766083466435311
2022-08-30,机械设备,计算机,0.7444964757745245
2022-08-30,机械设备,轻工制造,0.7186467992924115
2022-08-30,机械设备,通信,0.8284656111621619
2022-08-30,机械设备,钢铁,0.5083621336633563
2022-08-30,机械设备,银行,0.03207609686820491
2022-08-30,机械设备,非银金融,0.3036446718700329
2022-08-30,机械设备,食品饮料,0.44117791553046476
2022-08-30,汽车,煤炭,0.2761681950929854
2022-08-30,汽车,环保,0.5546714674649256
2022-08-30,汽车,电力设备,0.8070345514679884
2022-08-30,汽车,电子,0.6224664801569686
2022-08-30,汽车,石油石化,0.3014191117531459
2022-08-30,汽车,社会服务,0.30084999649177496
2022-08-30,汽车,纺织服饰,0.5026051987589956
2022-08-30,汽车,综合,0.36040541901120493
2022-08-30,汽车,美容护理,0.4383598674612102
2022-08-30,汽车,计算机,0.5905248403799005
2022-08-30,汽车,轻工制造,0.4880863764079846
2022-08-30,汽车,通信,0.6799676440746284
2022-08-30,汽车,钢铁,0.44254241058061194
2022-08-30,汽车,银行,0.03163698433647603
2022-08-30,汽车,非银金融,0.3312764615407004
2022-08-30,汽车,食品饮料,0.300561547476311
2022-08-30,煤炭,环保,0.32468921844169013
2022-08-30,煤炭,电力设备,0.166915803480414
2022-08-30,煤炭,电子,0.11926794661795558
2022-08-30,煤炭,石油石化,0.8144086258510349
2022-08-30,煤炭,社会服务,0.23140505450736176
2022-08-30,煤炭,纺织服饰,0.28462887144713445
2022-08-30,煤炭,综合,0.3576743065924892
2022-08-30,煤炭,美容护理,0.12950684375351185
2022-08-30,煤炭,计算机,0.18158019055826868
2022-08-30,煤炭,轻工制造,0.21067879879742896
2022-08-30,煤炭,通信,0.15302044971582748
2022-08-30,煤炭,钢铁,0.5550580319104296
2022-08-30,煤炭,银行,0.3881224387701749
2022-08-30,煤炭,非银金融,0.4363233185764344
2022-08-30,煤炭,食品饮料,0.31492814185578266
2022-08-30,环保,电力设备,0.5854519231565375
2022-08-30,环保,电子,0.5402282303566757
2022-08-30,环保,石油石化,0.3670064022054474
2022-08-30,环保,社会服务,0.5237478343159464
2022-08-30,环保,纺织服饰,0.7482763277124415
2022-08-30,环保,综合,0.6559953802234355
2022-08-30,环保,美容护理,0.5845293341310108
2022-08-30,环保,计算机,0.6853894105042503
2022-08-30,环保,轻工制造,0.7748557781800894
2022-08-30,环保,通信,0.7156265414333463
2022-08-30,环保,钢铁,0.6170729093504194
2022-08-30,环保,银行,0.28117924375081693
2022-08-30,环保,非银金融,0.45080939539623405
2022-08-30,环保,食品饮料,0.5351498370708335
2022-08-30,电力设备,电子,0.5898023073432532
2022-08-30,电力设备,石油石化,0.2151973693165294
2022-08-30,电力设备,社会服务,0.38696034468170176
2022-08-30,电力设备,纺织服饰,0.5081521162079412
2022-08-30,电力设备,综合,0.4492227840944531
2022-08-30,电力设备,美容护理,0.41770317032496934
2022-08-30,电力设备,计算机,0.4927958896688114
2022-08-30,电力设备,轻工制造,0.5230179151504756
2022-08-30,电力设备,通信,0.6515917847562335
2022-08-30,电力设备,钢铁,0.4084148785110419
2022-08-30,电力设备,银行,-0.11208109194450193
2022-08-30,电力设备,非银金融,0.18093628933842404
2022-08-30,电力设备,食品饮料,0.34709578258186136
2022-08-30,电子,石油石化,0.18809045205906988
2022-08-30,电子,社会服务,0.5080975846495046
2022-08-30,电子,纺织服饰,0.6283906397127469
2022-08-30,电子,综合,0.48166350606724045
2022-08-30,电子,美容护理,0.5597365022568642
2022-08-30,电子,计算机,0.8292145146543924
2022-08-30,电子,轻工制造,0.6907350795956193
2022-08-30,电子,通信,0.8947201697789938
2022-08-30,电子,钢铁,0.4224341950701595
2022-08-30,电子,银行,0.11273252085358094
2022-08-30,电子,非银金融,0.39161080080625454
2022-08-30,电子,食品饮料,0.4704056298765506
2022-08-30,石油石化,社会服务,0.23389689304379901
2022-08-30,石油石化,纺织服饰,0.4007571576625543
