quarter,quarter_str,industry,cum_ret,ann_vol,sharpe,avg_daily_ret,med_pe,med_pb,total_mv,avg_turnover,avg_stock_count,mom_1q,mom_2q,mom_4q,cum_ret_z,ann_vol_z,med_pe_z,med_pb_z,total_mv_z,avg_turnover_z,mom_1q_z,mom_2q_z,mom_4q_z
2023-06-30 23:59:59.999999,2023Q2,建筑装饰,-0.05627807980335342,0.17914420487160493,-1.2922346277503476,-0.0009186362892694063,26.365949999999998,1.7641499999999999,159244757.2509,2.1815961777037858,92.20338983050847,0.06717838037248991,0.07416871089098187,-0.16693168550055448,0.01746290707520667,-0.28389236043787863,-0.5539172324489495,-0.5536683061556379,-0.25885843257512553,-0.030319531727785707,0.18528889427500242,-0.1632704861019089,-1.163451146761442
2023-09-30 23:59:59.999999,2023Q3,建筑装饰,-0.04277815107575933,0.16532419139943205,-0.9595447988436692,-0.0006295078094458741,30.7611,1.7023,147452177.59769997,2.046710389257651,92.25,-0.05627807980335342,0.007119630317473424,-0.14297595934099494,-0.09680565441431244,-0.5029405982077612,-0.4257494464845878,-0.5529140192132512,-0.288073326919691,-0.014987259110766933,0.01746290707520667,0.15862578345430683,-0.4890923669043723
2023-12-31 23:59:59.999999,2023Q4,建筑装饰,-0.05679371088924623,0.17790004290819375,-1.2925615450515764,-0.0009124871203418914,27.8058,1.53755,131586165.1165,1.9282750998019693,92.38333333333334,-0.04277815107575933,-0.09664875867903122,-0.02964836162848672,-0.7101027868919835,-0.1635972057679925,-0.483670599397081,-0.6903399861058375,-0.3357009370177588,-0.18243871044203422,-0.09680565441431244,-0.06262087791496364,-0.21157922396127787
2024-03-31 23:59:59.999999,2024Q1,建筑装饰,-0.10947327151251707,0.3643071327859445,-1.2004442363674164,-0.0017354380865889924,24.6703,1.35555,136737588.2989,2.6395139107558134,90.79310344827586,-0.05679371088924623,-0.09714233202043243,-0.09071431919512174,-0.44191650860219117,0.09990648684372952,-0.5287717064123718,-0.798474348003966,-0.31267800496005116,0.25463599988287255,-0.7101027868919835,-0.48431777627478106,-0.13949949403683148
2024-06-30 23:59:59.999999,2024Q2,建筑装饰,-0.19442550251252932,0.278981416262575,-3.1663326921016637,-0.003505349122226246,22.855449999999998,1.2476,132745814.98660001,2.489955430348075,90.84745762711864,-0.10947327151251707,-0.1600495890693815,-0.24122975363776789,-0.9272439653978511,-0.09654407434863141,-0.5420611321183618,-0.769516612093371,-0.30015028598890525,0.4918206778994167,-0.44191650860219117,-0.7291011543537669,-0.4665038210083677
2024-09-30 23:59:59.999999,2024Q3,建筑装饰,0.1196120038225803,0.2720706779185191,1.7682720241221084,0.0019091070172510079,22.8922,1.25885,117003950.9155,2.113461174981839,91.734375,-0.19442550251252932,-0.2826143781995347,-0.35230289045915986,-0.23077311282274116,-0.826609860214672,-0.5672352145968841,-0.9539097838610696,-0.2678292801322414,0.41971917040812534,-0.9272439653978511,-0.724030347494937,-0.7239961858749506
2024-12-31 23:59:59.999999,2024Q4,建筑装饰,0.01763781904735806,0.32591953663989764,0.38343151350726384,0.0004959040524421511,25.9635,1.538,147990557.8046,4.251883482720568,89.72131147540983,0.1196120038225803,-0.09806912263968481,-0.24242278893018998,0.8331018492142861,-0.38200968424264864,-0.6486747912857733,-0.6461835203426458,-0.3107061847541984,0.27276047175742235,-0.23077311282274116,-1.00506644906671,-1.030211877657887
2025-03-31 23:59:59.999999,2025Q1,建筑装饰,-0.030902185073177102,0.199271409991686,-0.5981371665576845,-0.0004729826847158005,27.5659,1.64625,136623937.35590005,2.8589986067592594,92.0701754385965,0.01763781904735806,0.13935951774925304,-0.18263986390517395,-0.4944863770309952,-0.5178047016341126,-0.6389823762641577,-0.5460622799203317,-0.35543332860762933,-0.13851554846122285,0.8331018492142861,0.2709990205975715,-0.5788113758496415
2025-06-30 23:59:59.999999,2025Q2,建筑装饰,0.038792739545824295,0.23822156730341645,0.792268516095447,0.0007489501890055929,33.7788,1.806,139489034.6738,2.4403408070361836,91.6,-0.030902185073177102,-0.013809413174307728,-0.1105242587798192,-0.11382128269791572,-0.7186042298703766,-0.46817605891905106,-0.48616090131114337,-0.3479736827768626,-0.5526126847013064,-0.4944863770309952,0.2533650114640103,-0.8488321567788777
2025-09-30 23:59:59.999999,2025Q3,建筑装饰,0.047738351620399966,0.13899591646266937,1.3500140633472189,0.0007446287379858686,39.60765,1.9903,144105253.9174,3.2076777299042933,91.5909090909091,0.038792739545824295,0.006691774055706645,0.14698385421024995,-0.046540090703699716,-1.008665781597018,-0.43584639160265165,-0.46112051989064684,-0.4089871876862064,-0.194812493765994,-0.11382128269791572,-0.4468467687197207,-0.07067238388846706
